Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2018,GEOL,6980,11,17033,Research Doctoral Dissertation,David London,112117853,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,734,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,12,17083,Research Doctoral Dissertation, ,,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,956,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,13,17084,Research Doctoral Dissertation,John D Pigott,112127662,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,940,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,14,17086,Research Doctoral Dissertation,Megan E Elwood Madden,112732924,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,952,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,15,17088,Research Doctoral Dissertation,Gerilyn S Soreghan,112130819,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,835,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,16,17090,Research Doctoral Dissertation,Barry L Weaver,112118307,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,718,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,17,17091,Research Doctoral Dissertation,Stephen R Westrop,112118833,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,920,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,18,17094,Research Doctoral Dissertation,Kurt J Marfurt,112732925,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,872,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,19,17095,Research Doctoral Dissertation,Younane Abousleiman,112112410,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,948,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,20,17097,Research Doctoral Dissertation,Richard A Lupia,112111497,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,932,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD LIB NGR
Spring 2018,GEOL,6980,23,32526,Research Doctoral Dissertation,Matthew J Pranter,112905499,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,SEC,,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,TDS,1,GRAD,,EE GEE GRAD NGR SPCL
Spring 2018,GEOL,6990,1,28601,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,SEC,956,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,IST,1,GRAD,,EE GEE GRAD NGR
Spring 2018,GEOL,6990,2,28832,Independent Study,Roger M Slatt,112130943,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,SEC,934,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,IST,1,GRAD,,EE GEE GRAD NGR
Spring 2018,GEOL,6990,23,32527,Independent Study,Matthew J Pranter,112905499,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,SEC,,,,,Mewbourne Col of Earth/Energy,Geology and Geophysics,,,,,,,,,TRAD,IST,1,GRAD,,EE GEE GRAD NGR SPCL
Spring 2018,GERM,1115,1,16164,Beginning German,Jason K Williamson,112293068,Active,Norman - Main Campus,L,24,0,24,24,0,1/16/2018,5/4/2018,FH,319,M/T/W/R/F,1330,1420,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD SPCL UAS UNIF
Spring 2018,GERM,1115,2,16167,Beginning German, ,,Active,Norman - Main Campus,L,24,0,24,20,0,1/16/2018,5/4/2018,KH,234,M/T/W/R/F,1030,1120,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD SPCL UAS UNIF
Spring 2018,GERM,1225,1,16173,Beginning German (Continued), ,,Active,Norman - Main Campus,L,24,0,24,24,0,1/16/2018,5/4/2018,SCI,104,M/T/W/R/F,1230,1320,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD UAS UNIF
Spring 2018,GERM,1225,2,16176,Beginning German (Continued), ,,Active,Norman - Main Campus,L,24,0,24,20,0,1/16/2018,5/4/2018,KH,136,M/T/W/R/F,1130,1220,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD UAS UNIF
Spring 2018,GERM,1225,3,16178,Beginning German (Continued), ,,Active,Norman - Main Campus,L,24,0,24,10,0,1/16/2018,5/4/2018,KH,134,M/T/W/R/F,930,1020,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD UAS UNIF
Spring 2018,GERM,1225,4,22700,Beginning German (Continued), ,,Active,Norman - Main Campus,L,19,0,19,24,0,1/16/2018,5/4/2018,KH,136,M/T/W/R/F,1030,1120,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL LDIV NLD UAS UNIF
Spring 2018,GERM,1225,6,27532,Begin. German Contd   (HONORS), ,,Active,Norman - Main Campus,L,20,0,20,20,0,1/16/2018,5/4/2018,CARN,205,M/T/W/R/F,1430,1520,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LLB,1,LDIV,FL,AS CMLT FL HON LDIV NLD UAS UNIF
Spring 2018,GERM,2113,1,16195,Intermediate German, ,,Active,Norman - Main Campus,L,24,0,24,20,0,1/16/2018,5/4/2018,PHSC,225,M/W/F,1130,1220,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,GERM,2113,2,16199,Intermediate German,Joseph M Sullivan,112112029,Active,Norman - Main Campus,L,24,0,24,22,0,1/16/2018,5/4/2018,PHSC,356,M/W/F,1230,1320,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,GERM,2223,1,16203,Intermediate German Continued,Robert J Lemon,112606410,Active,Norman - Main Campus,L,20,0,20,10,0,1/16/2018,5/4/2018,PHSC,120,T/R,1330,1445,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,GERM,2223,2,16204,Intermediate German Continued,Karin L Schutjer,112113218,Active,Norman - Main Campus,L,24,0,24,20,0,1/16/2018,5/4/2018,MFPH,3065,M/W/F,930,1020,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,GERM,2223,127,31631,Intermediate German Continued,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,GERM,2323,110,31630,German Composition & Convers,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,GERM,2323,127,31629,German Composition & Convers,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,GERM,2323,153,31627,German Composition & Convers,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH053,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,GERM,2323,154,31626,German Composition & Convers,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,GERM,2970,110,31625,German Intermediate Course 3,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,126,31624,General German Language,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH026,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,127,31623,Elem German Level 2 (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,150,31622,German as a Foreign Language,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH050,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,153,31621,German Comp and Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH053,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,210,31620,German Intermediate Intensive,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,227,31619,Elem German Level 2 (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,253,31618,German Language Course,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH053,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,310,31617,German Basic Course 3b,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,327,31616,Intermediate German I,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,410,31615,German Basic Intensive Course,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,427,31614,Creative Writing I,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,2970,527,31613,Knowing/Producing German Texts,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,GERM,3423,1,16206,Advanced German Composition,Robert J Lemon,112606410,Active,Norman - Main Campus,L,24,0,24,15,0,1/16/2018,5/4/2018,BURT,208,T/R,1030,1145,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,UDIV,,AS GCOD NUD UAS UDIV
Spring 2018,GERM,3423,100,31612,Advanced German Composition,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH100,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3423,110,31611,Advanced German Composition,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3423,127,31610,Advanced German Composition,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3423,131,31609,Advanced German Composition,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH031,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3423,154,31608,Advanced German Composition,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3523,1,16208,Advanced Conversation,Sabrina V Bacher,112843834,Active,Norman - Main Campus,L,24,0,24,22,0,1/16/2018,5/4/2018,KH,319,T/R,1500,1615,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,UDIV,,AS GCOD NUD UAS UDIV
Spring 2018,GERM,3523,100,31607,Advanced Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH100,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3523,110,31606,Advanced Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3523,127,31605,Advanced Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3523,131,31604,Advanced Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH031,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3523,154,31603,Advanced Conversation,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCOD IS NUD REEX UDIV UIS
Spring 2018,GERM,3723,1,16210,German for the European Market,Jason K Williamson,112293068,Active,Norman - Main Campus,L,22,0,22,15,0,1/16/2018,5/4/2018,KH,231,M/W/F,1130,1220,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2018,GERM,3853,100,31602,Literature and Film,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH100,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS
Spring 2018,GERM,3853,110,31601,Literature and Film,Alice M Kloker,112754421,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS
Spring 2018,GERM,3853,127,31600,Literature and Film,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS
Spring 2018,GERM,3853,154,31599,Literature and Film,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS
Spring 2018,GERM,3960,2,16221,Honors Reading        (HONORS),Joseph M Sullivan,112112029,Active,Norman - Main Campus,L,1,0,1,0,0,1/16/2018,5/11/2018,KH,224,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,GERM,3960,3,16222,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,1,0,1,0,0,1/16/2018,5/11/2018,KH,212,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,GERM,3980,1,10254,Honors Research       (HONORS),Karin L Schutjer,112113218,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,KH,208,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,GERM,3980,2,10255,Honors Research       (HONORS),Joseph M Sullivan,112112029,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,KH,224,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,GERM,3980,3,10256,Honors Research       (HONORS),Robert J Lemon,112606410,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,KH,212,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,GERM,3990,1,10257,Independent Study,Karin L Schutjer,112113218,Active,Norman - Main Campus,S,2,0,2,0,0,1/16/2018,5/11/2018,KH,208,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2018,GERM,3990,2,10258,Independent Study,Joseph M Sullivan,112112029,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,KH,224,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2018,GERM,3990,3,10259,Independent Study, ,,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,KH,212,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2018,GERM,3990,5,10260,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,KH,0221D,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2018,GERM,3990,110,31591,Course 3b/Cultural Studies-I,Alice M Kloker,112754421,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX SPCL UDIV UIS VART
Spring 2018,GERM,3990,154,31590,History in English,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX SPCL UDIV UIS VART
Spring 2018,GERM,3990,210,31589,Course 3b/Cultural Studies-II,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX SPCL UDIV UIS VART
Spring 2018,GERM,4313,1,33557,Culture and Literature I,Joseph M Sullivan,112112029,Active,Norman - Main Campus,L,24,0,24,0,0,1/16/2018,5/4/2018,SEC,P0209,M/W,1500,1615,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,UDIV,,AS GCUD LIB NUD UAS UDIV
Spring 2018,GERM,4323,100,31588,Culture and Literature II,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH100,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCUD IS NUD REEX UDIV UIS
Spring 2018,GERM,4323,131,31587,Culture and Literature II,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH031,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,GCUD IS NUD REEX UDIV UIS
Spring 2018,GERM,4663,900,34671,Early 20th Century Literature,Jason K Williamson,112293068,Active,Norman - Main Campus,L,18,0,18,0,0,1/16/2018,5/4/2018,KH,138,M,1800,2040,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD SLST UAS UDIV
Spring 2018,GERM,4970,127,31586,Elementary German Level 3,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,131,31585,Internet Services & HTML,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH031,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,132,31584,"Conversation, Grammar, Geog",Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH032,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,152,31583,German Conv Foreign Students I,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH052,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,154,31582,"Intermediate German, Part 2",Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH054,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,227,31581,Intermediate German I,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH027,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,231,31580,English Drama Group (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH031,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,GERM,4970,232,31579,Intermediate 1 First Level,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH032,,,,,College of Arts and Sciences,"Modern Lang, Lit and Ling",,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
