Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2017,HES,1823,3,10568,Scientific Prin-Health/Disease,Joshua Corbin Carr,112744919,Active,Norman - Main Campus,L,50,50,0,50,0,1/17/17,5/5/17,HHC,101,M/W/F,1230,1320,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,1823,4,10571,Scientific Prin-Health/Disease,Jessica Ann Peterson,113375721,Active,Norman - Main Campus,L,50,50,0,50,0,1/17/17,5/5/17,HHC,129,M/W/F,1130,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,1823,5,22967,Scientific Prin-Health/Disease,. Japneet Kaur,113359864,Active,Norman - Main Campus,L,50,50,0,50,0,1/17/17,5/5/17,HHC,101,T/R,1500,1615,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,1823,6,36179,Scientific Prin-Health/Disease,Caitlyn Alyse Farrell,112701645,Active,Norman - Main Campus,L,50,47,3,0,0,1/17/17,5/5/17,HHC,130,M/W/F,1130,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,1921,100,10575,Basketball,Jordan C Wetherbee,113838062,Active,Norman - Main Campus,S,30,25,5,30,0,1/17/17,3/10/17,HHC,2,M/W,1030,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,PED,2,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,1921,200,10582,Basketball,Cameron L Lohman,113865839,Active,Norman - Main Campus,S,30,24,6,20,0,3/20/17,5/5/17,HHC,2,M/W,1030,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,PED,3,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,1941,200,32712,Soccer,Jordan C Wetherbee,113838062,Active,Norman - Main Campus,S,30,22,8,0,0,3/20/17,5/5/17,SOCCER,,M/W,830,1020,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,PED,3,LDIV,,AS LDIV LIB NLD SKL UAS
Spring 2017,HES,1981,100,32714,Volleyball,Macarena Ramos Gonzalez,113286569,Active,Norman - Main Campus,S,30,10,20,0,0,1/17/17,3/10/17,HHC,1,T/R,930,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,PED,2,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,1981,200,35220,Volleyball,Macarena Ramos Gonzalez,113286569,Active,Norman - Main Campus,S,30,13,17,0,0,3/20/17,5/5/17,HHC,170,T/R,930,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,PED,3,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2131,1,10598,Intro-Health & Exercise Scienc,Natalie Renee Janzen,113842166,Active,Norman - Main Campus,L,50,46,4,55,0,1/17/17,5/5/17,HHC,129,M,930,1020,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2017,HES,2131,2,10609,Intro-Health & Exercise Scienc,Natalie Renee Janzen,113842166,Active,Norman - Main Campus,L,50,47,3,60,0,1/17/17,5/5/17,HHC,129,W,930,1020,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2017,HES,2131,3,10624,Intro-Health & Exercise Scienc,Natalie Renee Janzen,113842166,Active,Norman - Main Campus,L,50,35,15,55,0,1/17/17,5/5/17,HHC,129,F,930,1020,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2017,HES,2131,4,10627,Intro-Health & Exercise Scienc,Natalie Renee Janzen,113842166,Active,Norman - Main Campus,L,50,50,0,30,0,1/17/17,5/5/17,HHC,129,M,1030,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2017,HES,2212,100,10628,First Aid,David Alan Ross,112727118,Active,Norman - Main Campus,L,25,25,0,50,0,1/17/17,3/10/17,HHC,130,F,1330,1645,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,2,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2212,101,33537,First Aid,Kellea Nicole McGuire,112887285,Active,Norman - Main Campus,L,25,24,1,0,0,1/17/17,3/10/17,HHC,129,F,1330,1645,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,2,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2212,200,10633,First Aid,David Alan Ross,112727118,Active,Norman - Main Campus,L,25,27,-2,50,0,3/20/17,5/5/17,HHC,130,F,1330,1645,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,3,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2212,201,33538,First Aid,Kellea Nicole McGuire,112887285,Active,Norman - Main Campus,L,25,25,0,0,0,3/20/17,5/5/17,HHC,129,F,1330,1645,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,3,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2823,1,10765,Introductory Nutrition,Allen W Knehans,112128966,Active,Norman - Main Campus,L,145,152,-7,140,0,1/17/17,5/5/17,DAH,206,T/R,900,1015,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,2,10769,Introductory Nutrition,Allen W Knehans,112128966,Active,Norman - Main Campus,L,145,155,-10,140,0,1/17/17,5/5/17,NH,270,T/R,1030,1145,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,3,10771,Introductory Nutrition,Brian Lee Dela Cruz,112119584,Active,Norman - Main Campus,L,50,50,0,45,0,1/17/17,5/5/17,HHC,129,R,1500,1745,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,4,10781,Introductory Nutrition,Ryan Miller,113363882,Active,Norman - Main Campus,L,50,50,0,45,0,1/17/17,5/5/17,HHC,101,M/W/F,930,1020,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,5,36178,Introductory Nutrition,Caitlyn Alyse Farrell,112701645,Active,Norman - Main Campus,L,50,48,2,0,0,1/17/17,5/5/17,HHC,130,M/W/F,1230,1320,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,6,28213,Introductory Nutrition,David James Lantis,112862833,Active,Norman - Main Campus,L,50,49,1,0,0,1/17/17,5/5/17,HHC,130,M/W/F,1030,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,7,36198,Introductory Nutrition,Nathan Paul Wages,112191038,Active,Norman - Main Campus,L,50,51,-1,0,0,1/17/17,5/5/17,HHC,101,T/R,900,1015,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,8,35232,Introductory Nutrition,Valerie M Senkowski,113792976,Active,Norman - Main Campus,L,50,51,-1,0,0,1/17/17,5/5/17,HHC,130,M/W,1500,1615,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS XLST
Spring 2017,HES,2823,450,22879,Introductory Nutrition, ,,Cancelled,Independent Campus,L,55,0,55,55,0,,,,,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,WEB,LEC,1,LDIV,NS,AS LDIV NS OLD UAS WEB
Spring 2017,HES,2823,900,34430,Introductory Nutrition,Caitlyn Alyse Farrell,112701645,Active,Norman - Main Campus,L,50,51,-1,0,0,1/17/17,5/5/17,HHC,101,M/W,1630,1745,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,NS,AS LDIV NLD NS UAS
Spring 2017,HES,2823,995,33516,Introductory Nutrition,Allen W Knehans,112128966,Active,Norman - Main Campus,L,25,30,-5,0,0,1/17/17,5/12/17,WEB,,,,,College of Arts and Sciences,Health and Exercise Science,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,LDIV,NS,AS LDIV NLD NS UAS WEB XLST
Spring 2017,HES,2823,996,35234,Introductory Nutrition,Victoria Marlynn Keeter,112211714,Active,Norman - Main Campus,L,30,29,1,0,0,1/17/17,5/12/17,WEB,,,,,College of Arts and Sciences,Health and Exercise Science,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,LDIV,NS,AS LDIV NLD NS UAS WEB XLST
Spring 2017,HES,2913,1,10797,Personal Health,Malinda D Williams,112119611,Active,Norman - Main Campus,L,55,56,-1,45,0,1/17/17,5/5/17,HHC,130,M/W,800,915,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,2,10798,Personal Health,Kristin Bogda,112980825,Active,Norman - Main Campus,L,50,49,1,50,0,1/17/17,5/5/17,HHC,101,T/R,1330,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,3,10800,Personal Health,Maria R Collado,113816748,Active,Norman - Main Campus,L,50,48,2,50,0,1/17/17,5/5/17,HHC,101,M/W/F,1130,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,4,10814,Personal Health,Donna M Tall Bear,112742054,Active,Norman - Main Campus,L,50,50,0,50,0,1/17/17,5/5/17,HHC,101,M/W,1330,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,5,35227,Personal Health,M. Dannielle Ayers,113878074,Active,Norman - Main Campus,L,50,49,1,0,0,1/17/17,5/5/17,HHC,101,M/W/F,1030,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,6,35233,Personal Health,Chih Ming   Chung,113307081,Active,Norman - Main Campus,L,50,49,1,0,0,1/17/17,5/5/17,HHC,101,T/R,1030,1145,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD SKL UAS
Spring 2017,HES,2913,850,36502,Personal Health,Valerie M Senkowski,113792976,Active,Intersession,L,35,6,29,0,0,5/15/17,5/15/17,,,M,700,705,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,MAY,LDIV,,AS ILD LDIV SKL UAS
...,HES,2913,850,36502,...,...,...,...,...,,,,,,,5/15/17,6/2/17,HHC,129,M/T/W/R/F,1030,1355,,,,,,,,,,,,,,,,
Spring 2017,HES,3031,1,10819,Officiating: Spring Sports,Garry Lynn Armstrong,112128080,Active,Norman - Main Campus,L,50,46,4,50,0,1/17/17,5/5/17,HHC,129,W,1030,1120,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3213,995,36142,Principles of Sport Management,DANIEL LARSON,112930496,Active,Norman - Main Campus,L,80,76,4,0,0,1/17/17,5/12/17,WEB,,,,,College of Arts and Sciences,Health and Exercise Science,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,AS LIB NUD UAS UDIV WEB
Spring 2017,HES,3440,2,36845,Mentored Research Experience,Marshall Kathleen Cheney,112164056,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,111,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3440,4,36506,Mentored Research Experience,Rebecca Larson,112931857,Active,Norman - Main Campus,L,5,3,2,0,0,1/17/17,5/12/17,HHC,117,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3440,6,37007,Mentored Research Experience,Michael G Bemben,112113637,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,115,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3440,7,36471,Mentored Research Experience,Christopher Black,113016484,Active,Norman - Main Campus,L,5,2,3,0,0,1/17/17,5/12/17,HHC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3440,10,37041,Mentored Research Experience,Sarah   Maness,113345761,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,118,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3440,12,36862,Mentored Research Experience,DANIEL LARSON,112930496,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,120,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD RES2 SPCL UAS UDIV
Spring 2017,HES,3502,1,10828,Care & Prevention-Athletic Inj,Scott A Anderson,112129818,Active,Norman - Main Campus,L,40,41,-1,40,0,1/17/17,5/5/17,OMS,170,M/W,800,850,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3513,1,10835,Health Promotion Program Plan,Marshall Kathleen Cheney,112164056,Active,Norman - Main Campus,L,35,65,-30,45,0,1/17/17,5/5/17,HHC,129,T/R,1030,1145,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3523,1,10848,Human Sexuality,Terry Dennison,112361160,Active,Norman - Main Campus,L,50,54,-4,45,0,1/17/17,5/5/17,HHC,130,T/R,1030,1145,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3523,2,10883,Human Sexuality,Terry Dennison,112361160,Active,Norman - Main Campus,L,50,51,-1,45,0,1/17/17,5/5/17,HHC,130,T/R,1200,1315,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3523,3,23625,Human Sexuality,Terry Dennison,112361160,Active,Norman - Main Campus,L,50,52,-2,35,0,1/17/17,5/5/17,HHC,130,T/R,1330,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3523,850,37062,Human Sexuality,Terry Dennison,112361160,Active,Intersession,L,35,0,35,0,0,5/15/17,6/2/17,,,M,700,705,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,MAY,UDIV,,AS IUD UAS UDIV
...,HES,3523,850,37062,...,...,...,...,...,,,,,,,5/15/17,6/2/17,HHC,130,M/T/W/R/F,900,1225,,,,,,,,,,,,,,,,
Spring 2017,HES,3543,1,25540,Health and Wellness Coaching,Donna M Tall Bear,112742054,Active,Norman - Main Campus,L,30,29,1,30,0,1/17/17,5/5/17,HHC,129,T,1330,1615,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3563,1,10884,Lifestyle Intervention,Paul Branscum,112897588,Active,Norman - Main Campus,L,50,58,-8,45,0,1/17/17,5/5/17,HHC,130,T/R,900,1015,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3573,1,29517,Obesity and Weight Management,Donna M Tall Bear,112742054,Active,Norman - Main Campus,L,50,54,-4,0,0,1/17/17,5/5/17,HHC,129,T/R,1200,1315,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS FCB NUD UAS UDIV
Spring 2017,HES,3813,1,10886,Principles of Health & Fitness,Breanne Sloan Baker,113309754,Active,Norman - Main Campus,L,25,25,0,0,0,1/17/17,5/5/17,COLM,150,F,1330,1645,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3813,2,10887,Principles of Health & Fitness,Christopher Black,113016484,Active,Norman - Main Campus,L,25,26,-1,15,0,1/17/17,5/5/17,COLM,150,T/R,830,1015,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3813,3,22973,Principles of Health & Fitness,Robby Edward Hight,112764449,Active,Norman - Main Campus,L,25,25,0,15,0,1/17/17,5/5/17,COLM,150,M/W,800,945,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3823,1,10888,Physiology of Exercise,Michael G Bemben,112113637,Active,Norman - Main Campus,L,50,65,-15,45,0,1/17/17,5/5/17,HHC,129,M/W,800,915,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3843,1,34427,Biomechanics,Jason A Campbell,113084598,Active,Norman - Main Campus,L,25,24,1,0,0,1/17/17,5/5/17,COLM,150,T/R,1330,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3853,1,29574,Exercise Testing/Prescription,Rebecca Larson,112931857,Active,Norman - Main Campus,L,25,24,1,0,0,1/17/17,5/5/17,COLM,150,M/W,1230,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,1,UDIV,,AS FCC NUD UAS UDIV
Spring 2017,HES,3853,2,32707,Exercise Testing/Prescription,Jason A Campbell,113084598,Active,Norman - Main Campus,L,25,25,0,0,0,1/17/17,5/5/17,COLM,150,T/R,1030,1245,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LLB,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3873,1,10907,Principles-Personal Training,Nathan Paul Wages,112191038,Active,Norman - Main Campus,L,25,26,-1,25,0,1/17/17,5/5/17,HHC,130,M/W,1330,1445,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3873,2,10913,Principles-Personal Training,Gregory S Cantrell,112949132,Active,Norman - Main Campus,L,25,24,1,20,0,1/17/17,5/5/17,HHC,129,M/W/F,1230,1320,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,HES,3883,1,35230,Principles Endurance Training,John Wayland Farrell,112866255,Active,Norman - Main Campus,L,25,27,-2,0,0,1/17/17,5/5/17,COLM,150,M/W/F,1130,1220,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2017,HES,3883,2,35231,Principles Endurance Training,Aaron David Heishman,113389780,Active,Norman - Main Campus,L,25,31,-6,0,0,1/17/17,5/5/17,COLM,150,T/R,1500,1615,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2017,HES,3960,1,11313,Honors Reading        (HONORS),E L Taylor,112112983,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,121,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,2,11339,Honors Reading        (HONORS),Marshall Kathleen Cheney,112164056,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,3,11374,Honors Reading        (HONORS),Paul Branscum,112897588,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,117,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,4,11376,Honors Reading        (HONORS),Rebecca Larson,112931857,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,112,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,6,11384,Honors Reading        (HONORS),Michael G Bemben,112113637,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,120,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,7,11387,Honors Reading        (HONORS),Christopher Black,113016484,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,111,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,8,11392,Honors Reading        (HONORS),Debra A Bemben,112113638,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,119,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,9,11396,Honors Reading        (HONORS),Allen W Knehans,112128966,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,116,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,10,11401,Honors Reading        (HONORS),Sarah   Maness,113345761,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,118,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3960,11,11407,Honors Reading        (HONORS),Travis W Beck,112716798,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,1,11410,Honors Research       (HONORS),E L Taylor,112112983,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,121,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,2,11416,Honors Research       (HONORS),Marshall Kathleen Cheney,112164056,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,3,11419,Honors Research       (HONORS),Paul Branscum,112897588,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,117,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,4,11423,Honors Research       (HONORS),Rebecca Larson,112931857,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,112,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,6,11443,Honors Research       (HONORS),Michael G Bemben,112113637,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,115,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,7,11448,Honors Research       (HONORS),Christopher Black,113016484,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,HHC,111,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,8,11452,Honors Research       (HONORS),Debra A Bemben,112113638,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,119,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,9,11460,Honors Research       (HONORS),Allen W Knehans,112128966,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,116,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,10,11489,Honors Research       (HONORS),Sarah   Maness,113345761,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,HHC,118,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3980,11,11523,Honors Research       (HONORS),Travis W Beck,112716798,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,CRSC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2017,HES,3990,1,11525,Independent Study,E L Taylor,112112983,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,HHC,121,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,HES,3990,2,11529,Independent Study,Marshall Kathleen Cheney,112164056,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,HHC,110,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,HES,3990,3,11530,Independent Study,Paul Branscum,112897588,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,HHC,117,,,,College of Arts and Sciences,Health and Exercise Science,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
