Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Fall 2017,H R,4113,5,16324,Practicum in Human Relations,Zermarie Deacon,112716809,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,6,16325,Practicum in Human Relations,Tim Davidson,112129132,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,7,16326,Practicum in Human Relations,Marilyn Y Byrd,113317085,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,8,16327,Practicum in Human Relations,Susan T Marcus-Mendoza,112111895,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,9,16328,Practicum in Human Relations,Katie Rhode Allen,113009579,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,12,16329,Practicum in Human Relations,Janette E Habashi,112606212,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,13,16362,Practicum in Human Relations,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4113,14,16365,Practicum in Human Relations,Wesley C Long,112120867,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,PRA,1,UDIV,,AS GCUD LIB NUD SPCL UAS UDIV VART VTCR
Fall 2017,H R,4170,2,36329,Personality & Human Relations,Sterlin Ledrew Mosley,112126774,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,416,M/W/F,1230,1320,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV VART
Fall 2017,H R,4170,900,16122,Diversity-Workplace,George Henderson,112113346,Active,Norman - Main Campus,L,30,0,30,0,0,9/22/17,9/22/17,PHSC,222,F,1730,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV VART WKND
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,9/23/17,9/23/17,PHSC,222,S,900,1700,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,9/24/17,9/24/17,PHSC,222,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,9/29/17,9/29/17,PHSC,222,F,1730,2100,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,9/30/17,9/30/17,PHSC,222,S,900,1700,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,10/1/17,10/1/17,PHSC,222,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,10/6/17,10/6/17,PHSC,222,F,1730,2100,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,10/7/17,10/7/17,PHSC,222,S,900,1700,,,,,,,,,,,,,,,,
...,H R,4170,900,16122,...,...,...,...,...,,,,,,,10/8/17,10/8/17,PHSC,222,U,1300,1600,,,,,,,,,,,,,,,,
Fall 2017,H R,4170,901,32776,Grant Writing,Anita S Fream,112125958,Active,Norman - Main Campus,L,15,0,15,15,0,8/21/17,12/8/17,PHSC,212,M,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV VART
Fall 2017,H R,4170,902,37952,Women in Leadership,Valarie A Lambert,112821615,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,404,M,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV VART
Fall 2017,H R,4170,995,26869,Intro to Counseling,Susan T Marcus-Mendoza,112111895,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,AS CMLT LIB NUD UAS UDIV VART WEB
Fall 2017,H R,4170,996,34181,Intro. to Counseling,Katie Rhode Allen,113009579,Active,Norman - Main Campus,L,25,0,25,0,0,10/16/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,3,UDIV,,AS NUD UAS UDIV VART WEB
Fall 2017,H R,4170,997,37953,"Media, Misogyny and Violence",Sterlin Ledrew Mosley,112126774,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,AS NUD UAS UDIV VART WEB
Fall 2017,H R,4303,900,35505,Human Relations in Action,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,224,W,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Fall 2017,H R,4303,995,35531,Human Relations in Action,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,AS NUD UAS UDIV WEB
Fall 2017,H R,4313,900,33088,Intercollegiate Athletic Admin,Gerald S Gurney,112113048,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,GLRD,2020,R,1625,1905,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Fall 2017,H R,4423,900,34068,Women's Issues-Human Relations,Anita S Fream,112125958,Active,Norman - Main Campus,L,15,0,15,30,0,8/21/17,12/8/17,PHSC,416,W,1630,1930,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Fall 2017,H R,4433,1,32392,Gender and War,Zermarie Deacon,112716809,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,212,T/R,1200,1315,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Fall 2017,H R,4503,1,37623,Applied Research,Shannon S.C. Bert,112283964,Active,Norman - Main Campus,L,50,0,50,0,0,8/21/17,12/8/17,GLRD,2020,T/R,1030,1145,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Fall 2017,H R,4513,1,35517,Service Learning,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,117,T/R,1330,1445,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,CAP,AS CAP NUD UAS UDIV
Fall 2017,H R,4513,900,24016,Service Learning,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,114,M,1630,1930,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,UDIV,CAP,AS CAP LIB NUD UAS UDIV
Fall 2017,H R,4960,1,26917,Directed Readings,Tommy Wayne Olds,112264940,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,3,29224,Directed Readings, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,4,24021,Directed Readings,Shannon S.C. Bert,112283964,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,5,24023,Directed Readings,Zermarie Deacon,112716809,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,6,24022,Directed Readings,Tim Davidson,112129132,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,7,24024,Directed Readings,Marilyn Y Byrd,113317085,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,8,24025,Directed Readings,Susan T Marcus-Mendoza,112111895,Active,Norman - Main Campus,S,0,0,0,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,9,24026,Directed Readings,Katie Rhode Allen,113009579,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,12,24027,Directed Readings,Janette E Habashi,112606212,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,13,24028,Directed Readings,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,14,24029,Directed Readings,Wesley C Long,112120867,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,728,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Fall 2017,H R,4960,980,25935,Directed Readings,Jody A Worley,112363810,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV
Fall 2017,H R,4960,982,25936,Directed Readings,Chan M Hellman,112120824,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV
Fall 2017,H R,4960,984,25937,Directed Readings,Brenda Lloyd-Jones,112113443,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV
Fall 2017,H R,4960,987,25938,Directed Readings,Rodger A Randle,112116478,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV
Fall 2017,H R,4960,989,25940,Directed Readings,Chad V Johnson,112675123,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV
Fall 2017,H R,4990,4,16372,Independent Study,Shannon S.C. Bert,112283964,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,5,16375,Independent Study,Zermarie Deacon,112716809,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,6,16377,Independent Study,Tim Davidson,112129132,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,718,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,7,16378,Independent Study,Marilyn Y Byrd,113317085,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,721,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,8,16382,Independent Study,Susan T Marcus-Mendoza,112111895,Active,Norman - Main Campus,S,0,0,0,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,9,16385,Independent Study,Katie Rhode Allen,113009579,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,716,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,12,16387,Independent Study,Janette E Habashi,112606212,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,709,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,13,16388,Independent Study,Katherine L Barwick-Snell,112131404,Active,Norman - Main Campus,S,10,0,10,0,0,8/21/17,12/15/17,PHSC,716,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,14,16391,Independent Study,Wesley C Long,112120867,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,16,16411,Independent Study,Susan S Laird,112111970,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,20,26606,Independent Study,Chris A Purcell,112124642,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,H R,4990,980,35739,Independent Study,Jody A Worley,112363810,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,SPCL TAS TUAS TUD UDIV VART
Fall 2017,H R,4990,982,25941,Independent Study,Chan M Hellman,112120824,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV VART
Fall 2017,H R,4990,984,25942,Independent Study,Brenda Lloyd-Jones,112113443,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV VART
Fall 2017,H R,4990,987,25943,Independent Study,Rodger A Randle,112116478,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV VART
Fall 2017,H R,4990,989,25944,Independent Study,Chad V Johnson,112675123,Active,Tulsa Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,IST,1,UDIV,,LIB SPCL TAS TUAS TUD UDIV VART
Fall 2017,H R,5003,900,32394,Theoretical Foundations,Anita S Fream,112125958,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,317,R,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,H R,5013,900,29225,Current Problems-Human Relatns,Janette E Habashi,112606212,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,316,M,1630,1930,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,H R,5013,980,27815,Current Problems-Human Relatns,Rodger A Randle,112116478,Active,Tulsa Campus,L,30,0,30,0,0,10/16/17,12/15/17,,,F,1730,2110,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,3,GRAD,,GRAD TAS TGAS TGR WKND
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,F,1730,2110,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,F,1730,2110,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,5013,980,27815,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
Fall 2017,H R,5023,995,16138,Research in Human Relations,David Wright,112954100,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,GRAD,,AS CMLT GAS GRAD NGR WEB
Fall 2017,H R,5033,980,37404,Leadership in Organizations,Brenda Lloyd-Jones,112113443,Active,Tulsa Campus,L,25,0,25,0,0,10/16/17,12/15/17,,,F,1730,2110,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,SEM,3,GRAD,,GRAD TAS TGAS TGR WKND
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,F,1730,2110,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,F,1730,2110,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,S,900,1700,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
...,H R,5033,980,37404,...,...,...,...,...,,,,,,,10/16/17,12/15/17,,,U,1300,1600,,,,,,,,,,,,,,,,
Fall 2017,H R,5053,900,37679,Diversity/Justice-Organizatns, ,,Active,Norman - Main Campus,L,30,0,30,0,0,12/1/17,12/1/17,HSC-AH,2039,F,1730,2130,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,3,GRAD,,AS GAS GRAD LIB NGR WKND
...,H R,5053,900,37679,...,...,...,...,...,,,,,,,12/2/17,12/2/17,HSC-AH,2039,S,830,1730,,,,,,,,,,,,,,,,
...,H R,5053,900,37679,...,...,...,...,...,,,,,,,12/3/17,12/3/17,HSC-AH,2039,U,1300,1700,,,,,,,,,,,,,,,,
...,H R,5053,900,37679,...,...,...,...,...,,,,,,,12/8/17,12/8/17,HSC-AH,2039,F,1730,2130,,,,,,,,,,,,,,,,
...,H R,5053,900,37679,...,...,...,...,...,,,,,,,12/9/17,12/9/17,HSC-AH,2039,S,830,1730,,,,,,,,,,,,,,,,
...,H R,5053,900,37679,...,...,...,...,...,,,,,,,12/10/17,12/10/17,HSC-AH,2039,U,1300,1700,,,,,,,,,,,,,,,,
Fall 2017,H R,5063,995,34212,Strategies of Social Change,Janette E Habashi,112606212,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,Human Relations,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,GRAD,,AS GAS GRAD NGR WEB
Fall 2017,H R,5093,900,16169,Intro to Graduate Studies,Eric R Sourie,112178073,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,356,T,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,H R,5093,980,27851,Intro to Graduate Studies,Brenda Lloyd-Jones,112113443,Active,Tulsa Campus,L,30,0,30,0,0,8/21/17,12/15/17,,,R,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,GRAD TAS TGAS TGR WKND
Fall 2017,H R,5113,900,34965,Women's Issues-Human Relations,Anita S Fream,112125958,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,PHSC,416,W,1630,1930,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR VART VTCR
Fall 2017,H R,5113,901,35527,Graduate Research and Writing,Angela M Givens,113439756,Active,Norman - Main Campus,L,20,0,20,0,0,8/21/17,12/8/17,PHSC,121,T,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR VART VTCR
Fall 2017,H R,5113,980,37406,Work-Life Integration, ,,Active,Tulsa Campus,L,25,0,25,0,0,,,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,GRAD TAS TGAS TGR VART VTCR
Fall 2017,H R,5143,900,34476,Human Resources for H R Prof,Marilyn Y Byrd,113317085,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,122,T,1800,2100,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR
Fall 2017,H R,5143,901,37677,Human Resources for H R Prof, ,,Active,Norman - Main Campus,L,30,0,30,0,0,10/20/17,10/20/17,HSC-AH,2039,F,1730,2130,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,LEC,3,GRAD,,AS GAS GRAD LIB NGR WKND
...,H R,5143,901,37677,...,...,...,...,...,,,,,,,10/21/17,10/21/17,HSC-AH,2039,S,830,1730,,,,,,,,,,,,,,,,
...,H R,5143,901,37677,...,...,...,...,...,,,,,,,10/22/17,10/22/17,HSC-AH,2039,U,1300,1700,,,,,,,,,,,,,,,,
...,H R,5143,901,37677,...,...,...,...,...,,,,,,,10/27/17,10/27/17,HSC-AH,2039,F,1730,2130,,,,,,,,,,,,,,,,
...,H R,5143,901,37677,...,...,...,...,...,,,,,,,10/28/17,10/28/17,HSC-AH,2039,S,830,1730,,,,,,,,,,,,,,,,
...,H R,5143,901,37677,...,...,...,...,...,,,,,,,10/29/17,10/29/17,HSC-AH,2039,U,1300,1700,,,,,,,,,,,,,,,,
Fall 2017,H R,5200,3,28530,Internship in Human Relations,Glenda Hufnagel,112124593,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,H R,5200,4,16510,Internship in Human Relations,Shannon S.C. Bert,112283964,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,H R,5200,5,16511,Internship in Human Relations,Zermarie Deacon,112716809,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,H R,5200,6,16512,Internship in Human Relations,Tim Davidson,112129132,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,718,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,H R,5200,7,16513,Internship in Human Relations,Marilyn Y Byrd,113317085,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,PHSC,721,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,H R,5200,8,16514,Internship in Human Relations,Susan T Marcus-Mendoza,112111895,Active,Norman - Main Campus,S,0,0,0,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Human Relations,,,,,,,,,TRAD,INT,1,GRAD,,AS GAS GRAD NGR SPCL
